validdate,t_2m:C,global_rad:W,direct_rad:W,diffuse_rad:W,precip_1h:mm,effective_cloud_cover:p
2019-03-18T11:00:00Z,20.0,778.7,584.6,194.0,0.00,0.0
2019-03-18T12:00:00Z,19.5,678.5,520.5,158.0,0.00,0.0
2019-03-18T13:00:00Z,18.8,514.9,375.2,139.6,0.00,0.0
2019-03-18T14:00:00Z,17.9,310.4,197.4,113.0,0.00,0.0
2019-03-18T15:00:00Z,16.6,105.4,46.0,59.3,0.00,0.0
2019-03-18T16:00:00Z,14.1,0.0,0.0,0.0,0.00,0.0
2019-03-18T17:00:00Z,12.8,0.0,0.0,0.0,0.00,0.0
2019-03-18T18:00:00Z,12.0,0.0,0.0,0.0,0.00,0.0
2019-03-18T19:00:00Z,12.0,0.0,0.0,0.0,0.00,0.0
2019-03-18T20:00:00Z,11.4,0.0,0.0,0.0,0.00,0.0
2019-03-18T21:00:00Z,10.9,0.0,0.0,0.0,0.00,0.0
2019-03-18T22:00:00Z,10.4,0.0,0.0,0.0,0.00,0.0
2019-03-18T23:00:00Z,10.2,0.0,0.0,0.0,0.00,0.0
2019-03-19T00:00:00Z,10.0,0.0,0.0,0.0,0.00,0.0
2019-03-19T01:00:00Z,10.5,0.0,0.0,0.0,0.00,0.0
2019-03-19T02:00:00Z,10.4,0.0,0.0,0.0,0.00,0.0
2019-03-19T03:00:00Z,10.3,0.0,0.0,0.0,0.00,0.5
2019-03-19T04:00:00Z,11.2,13.8,3.2,10.7,0.00,0.5
2019-03-19T05:00:00Z,13.3,184.5,98.1,86.4,0.00,0.0
2019-03-19T06:00:00Z,16.4,397.2,271.0,126.3,0.00,0.0
2019-03-19T07:00:00Z,19.1,594.7,445.5,149.2,0.00,0.0
2019-03-19T08:00:00Z,21.5,748.8,585.7,163.1,0.00,0.0
2019-03-19T09:00:00Z,23.0,841.0,670.3,170.7,0.00,0.0
2019-03-19T10:00:00Z,23.2,862.2,689.2,173.0,0.00,0.0
2019-03-19T11:00:00Z,22.6,812.1,643.4,168.6,0.00,0.0
2019-03-19T12:00:00Z,21.5,696.1,538.1,158.0,0.00,0.0
2019-03-19T13:00:00Z,20.5,524.8,384.3,140.5,0.00,0.0
2019-03-19T14:00:00Z,18.9,317.3,203.2,114.1,0.00,0.0
2019-03-19T15:00:00Z,17.2,108.9,48.3,60.6,0.00,0.0
2019-03-19T16:00:00Z,15.0,0.0,0.0,0.0,0.00,0.0
2019-03-19T17:00:00Z,13.5,0.0,0.0,0.0,0.00,0.0
2019-03-19T18:00:00Z,13.8,0.0,0.0,0.0,0.00,0.0
2019-03-19T19:00:00Z,13.5,0.0,0.0,0.0,0.00,0.0
2019-03-19T20:00:00Z,13.2,0.0,0.0,0.0,0.00,0.0
2019-03-19T21:00:00Z,12.7,0.0,0.0,0.0,0.00,0.0
2019-03-19T22:00:00Z,13.0,0.0,0.0,0.0,0.00,0.0
2019-03-19T23:00:00Z,11.7,0.0,0.0,0.0,0.00,0.5
2019-03-20T00:00:00Z,10.8,0.0,0.0,0.0,0.00,1.5
2019-03-20T01:00:00Z,10.3,0.0,0.0,0.0,0.00,10.9
2019-03-20T02:00:00Z,9.9,0.0,0.0,0.0,0.00,10.3
2019-03-20T03:00:00Z,9.5,0.0,0.0,0.0,0.00,10.8
2019-03-20T04:00:00Z,9.8,16.2,3.3,12.8,0.00,27.3
2019-03-20T05:00:00Z,12.3,184.0,95.7,88.4,0.00,12.2
2019-03-20T06:00:00Z,16.2,397.1,269.1,128.1,0.00,0.3
2019-03-20T07:00:00Z,19.3,593.4,443.0,150.5,0.00,0.0
2019-03-20T08:00:00Z,21.7,746.1,582.1,164.0,0.00,0.0
2019-03-20T09:00:00Z,23.2,836.1,663.9,172.2,0.00,0.0
2019-03-20T10:00:00Z,23.6,856.0,681.1,174.8,0.00,2.4
2019-03-20T11:00:00Z,22.7,804.1,631.9,172.2,0.00,13.0
2019-03-20T12:00:00Z,21.8,688.0,526.8,161.1,0.00,9.1
2019-03-20T13:00:00Z,20.4,518.5,376.1,142.5,0.00,8.3
2019-03-20T14:00:00Z,19.2,314.4,199.2,115.1,0.00,1.4
2019-03-20T15:00:00Z,17.7,108.8,46.9,61.9,0.00,6.9
2019-03-20T16:00:00Z,15.4,0.0,0.0,0.0,0.00,18.9
2019-03-20T17:00:00Z,14.4,0.0,0.0,0.0,0.00,17.3
2019-03-20T18:00:00Z,13.9,0.0,0.0,0.0,0.00,20.6
2019-03-20T19:00:00Z,13.9,0.0,0.0,0.0,0.00,2.0
2019-03-20T20:00:00Z,13.2,0.0,0.0,0.0,0.00,0.2
2019-03-20T21:00:00Z,12.8,0.0,0.0,0.0,0.00,4.5
2019-03-20T22:00:00Z,12.6,0.0,0.0,0.0,0.00,4.0
2019-03-20T23:00:00Z,11.7,0.0,0.0,0.0,0.00,23.0
2019-03-21T00:00:00Z,11.3,0.0,0.0,0.0,0.00,12.7
2019-03-21T01:00:00Z,10.9,0.0,0.0,0.0,0.00,55.4
2019-03-21T02:00:00Z,10.7,0.0,0.0,0.0,0.00,54.3
2019-03-21T03:00:00Z,10.3,0.0,0.0,0.0,0.00,53.7
2019-03-21T04:00:00Z,10.3,18.0,2.6,15.4,0.00,46.5
2019-03-21T05:00:00Z,12.6,171.4,74.4,97.0,0.00,39.9
2019-03-21T06:00:00Z,16.4,386.5,245.5,141.0,0.00,1.3
2019-03-21T07:00:00Z,18.9,594.0,439.4,154.7,0.00,4.2
2019-03-21T08:00:00Z,20.7,748.4,582.8,165.6,0.00,0.1
2019-03-21T09:00:00Z,21.8,837.5,664.0,173.5,0.00,0.0
2019-03-21T10:00:00Z,22.0,857.0,681.2,175.9,0.00,0.0
2019-03-21T11:00:00Z,21.7,806.4,634.9,171.5,0.00,0.0
2019-03-21T12:00:00Z,21.1,689.8,529.3,160.4,0.00,0.0
2019-03-21T13:00:00Z,20.2,518.8,376.4,142.4,0.00,0.0
2019-03-21T14:00:00Z,19.1,314.9,199.4,115.5,0.00,0.0
2019-03-21T15:00:00Z,17.7,110.0,48.4,61.6,0.00,0.0
2019-03-21T16:00:00Z,15.6,0.0,0.0,0.0,0.00,0.7
2019-03-21T17:00:00Z,14.2,0.0,0.0,0.0,0.00,1.0
2019-03-21T18:00:00Z,14.4,0.0,0.0,0.0,0.00,1.3
2019-03-21T19:00:00Z,14.8,0.0,0.0,0.0,0.00,30.9
2019-03-21T20:00:00Z,14.5,0.0,0.0,0.0,0.00,28.4
2019-03-21T21:00:00Z,14.0,0.0,0.0,0.0,0.00,66.5
2019-03-21T22:00:00Z,13.6,0.0,0.0,0.0,0.00,56.4
2019-03-21T23:00:00Z,12.8,0.0,0.0,0.0,0.00,61.4
2019-03-22T00:00:00Z,12.6,0.0,0.0,0.0,0.00,54.5
2019-03-22T01:00:00Z,12.8,0.0,0.0,0.0,0.00,28.0
2019-03-22T02:00:00Z,12.5,0.0,0.0,0.0,0.00,22.1
2019-03-22T03:00:00Z,12.4,0.0,0.0,0.0,0.00,61.4
2019-03-22T04:00:00Z,12.9,19.6,2.6,17.0,0.00,73.6
2019-03-22T05:00:00Z,14.4,160.8,66.4,94.4,0.00,44.7
2019-03-22T06:00:00Z,16.9,348.3,197.3,151.0,0.00,22.9
2019-03-22T07:00:00Z,18.4,502.7,303.7,199.1,0.00,66.6
2019-03-22T08:00:00Z,19.3,558.2,282.8,275.4,0.00,93.9
2019-03-22T09:00:00Z,19.4,611.7,284.5,327.2,0.00,86.2
2019-03-22T10:00:00Z,20.1,716.0,447.7,268.4,0.00,26.3
2019-03-22T11:00:00Z,20.3,717.7,516.5,201.2,0.00,33.6
2019-03-22T12:00:00Z,19.9,587.6,405.8,181.8,0.00,41.4
2019-03-22T13:00:00Z,19.3,432.7,278.1,154.6,0.00,23.5
2019-03-22T14:00:00Z,18.5,271.3,156.2,115.1,0.00,19.4
2019-03-22T15:00:00Z,17.4,97.3,38.5,58.8,0.00,16.6
2019-03-22T16:00:00Z,15.7,0.0,0.0,0.0,0.00,14.9
2019-03-22T17:00:00Z,14.6,0.0,0.0,0.0,0.00,11.6
2019-03-22T18:00:00Z,14.0,0.0,0.0,0.0,0.00,7.9
2019-03-22T19:00:00Z,13.8,0.0,0.0,0.0,0.00,2.1
2019-03-22T20:00:00Z,13.7,0.0,0.0,0.0,0.00,2.8
2019-03-22T21:00:00Z,12.8,0.0,0.0,0.0,0.00,29.1
2019-03-22T22:00:00Z,12.5,0.0,0.0,0.0,0.00,58.5
2019-03-22T23:00:00Z,12.2,0.0,0.0,0.0,0.00,57.1
2019-03-23T00:00:00Z,11.8,0.0,0.0,0.0,0.00,89.3
2019-03-23T01:00:00Z,13.0,0.0,0.0,0.0,0.00,77.4
2019-03-23T02:00:00Z,12.4,0.0,0.0,0.0,0.00,65.7
2019-03-23T03:00:00Z,11.8,0.0,0.0,0.0,0.00,59.4
2019-03-23T04:00:00Z,12.3,21.2,2.7,18.5,0.00,60.9
2019-03-23T05:00:00Z,14.2,155.6,61.1,94.5,0.00,62.2
2019-03-23T06:00:00Z,16.5,338.1,186.5,151.6,0.00,53.6
2019-03-23T07:00:00Z,18.6,526.5,321.9,204.7,0.00,73.6
2019-03-23T08:00:00Z,20.8,685.5,446.6,238.9,0.00,64.5
2019-03-23T09:00:00Z,22.1,783.6,540.5,243.1,0.00,50.5
2019-03-23T10:00:00Z,21.2,756.2,489.1,267.1,0.00,58.1
2019-03-23T11:00:00Z,20.4,631.1,315.5,315.6,0.00,56.5
2019-03-23T12:00:00Z,20.0,461.9,159.6,302.3,0.00,53.9
2019-03-23T13:00:00Z,18.6,310.3,76.5,233.8,0.00,56.7
2019-03-23T14:00:00Z,17.9,183.4,34.1,149.4,0.00,68.7
2019-03-23T15:00:00Z,17.2,59.0,7.6,51.3,0.00,82.6
2019-03-23T16:00:00Z,15.9,0.0,0.0,0.0,0.29,83.2
2019-03-23T17:00:00Z,14.9,0.0,0.0,0.0,0.00,75.9
2019-03-23T18:00:00Z,14.7,0.0,0.0,0.0,0.00,54.2
2019-03-23T19:00:00Z,14.4,0.0,0.0,0.0,0.00,10.2
2019-03-23T20:00:00Z,13.5,0.0,0.0,0.0,0.00,20.4
2019-03-23T21:00:00Z,13.3,0.0,0.0,0.0,0.00,13.0
2019-03-23T22:00:00Z,12.6,0.0,0.0,0.0,0.00,31.0
2019-03-23T23:00:00Z,12.8,0.0,0.0,0.0,0.00,37.8
2019-03-24T00:00:00Z,12.6,0.0,0.0,0.0,0.00,61.9
2019-03-24T01:00:00Z,13.1,0.0,0.0,0.0,0.00,60.6
2019-03-24T02:00:00Z,13.1,0.0,0.0,0.0,0.00,54.0
2019-03-24T03:00:00Z,13.2,0.0,0.0,0.0,0.00,43.8
2019-03-24T04:00:00Z,13.7,26.3,4.2,22.1,0.00,38.0
2019-03-24T05:00:00Z,15.4,170.9,66.5,104.4,0.00,56.9
2019-03-24T06:00:00Z,17.5,347.7,190.2,157.5,0.00,35.8
2019-03-24T07:00:00Z,20.1,572.9,381.2,191.7,0.00,31.2
2019-03-24T08:00:00Z,20.8,724.7,501.2,223.5,0.00,35.9
2019-03-24T09:00:00Z,21.0,801.5,574.8,226.6,0.00,21.8
2019-03-24T10:00:00Z,21.1,813.6,600.8,212.7,0.00,28.6
2019-03-24T11:00:00Z,20.3,686.1,439.9,246.2,0.00,69.6
2019-03-24T12:00:00Z,19.9,558.7,280.6,278.1,0.00,38.6
2019-03-24T13:00:00Z,19.2,413.0,184.5,228.5,0.00,71.4
2019-03-24T14:00:00Z,18.0,227.8,91.1,136.7,0.00,73.1
2019-03-24T15:00:00Z,17.2,96.3,32.9,63.4,0.08,9.8
2019-03-24T16:00:00Z,15.2,0.0,0.0,0.0,0.00,5.2
2019-03-24T17:00:00Z,14.0,0.0,0.0,0.0,0.00,15.5
2019-03-24T18:00:00Z,13.6,0.0,0.0,0.0,0.00,29.0
2019-03-24T19:00:00Z,13.6,0.0,0.0,0.0,0.82,54.6
2019-03-24T20:00:00Z,11.6,0.0,0.0,0.0,2.02,57.8
2019-03-24T21:00:00Z,11.4,0.0,0.0,0.0,2.81,90.9
2019-03-24T22:00:00Z,11.1,0.0,0.0,0.0,1.18,99.7
2019-03-24T23:00:00Z,10.8,0.0,0.0,0.0,0.59,80.1
2019-03-25T00:00:00Z,10.5,0.0,0.0,0.0,0.48,79.3
2019-03-25T01:00:00Z,11.3,0.0,0.0,0.0,0.00,93.6
2019-03-25T02:00:00Z,10.7,0.0,0.0,0.0,0.00,76.5
2019-03-25T03:00:00Z,10.5,0.0,0.0,0.0,0.00,59.5
2019-03-25T04:00:00Z,11.6,22.5,4.3,18.2,0.00,49.0
2019-03-25T05:00:00Z,12.6,166.6,73.3,93.4,0.99,67.8
2019-03-25T06:00:00Z,13.5,297.3,139.8,157.5,0.20,71.7
2019-03-25T07:00:00Z,13.3,403.7,167.9,235.8,0.39,94.8
2019-03-25T08:00:00Z,14.7,558.3,289.9,268.4,0.24,78.3
2019-03-25T09:00:00Z,16.3,708.8,444.3,264.5,0.08,60.0
2019-03-25T10:00:00Z,17.0,723.9,486.1,237.8,0.00,51.9
2019-03-25T11:00:00Z,16.7,614.8,400.8,214.0,0.08,60.4
2019-03-25T12:00:00Z,16.2,387.1,195.4,191.6,0.15,73.2
2019-03-25T13:00:00Z,15.0,239.6,78.4,161.2,0.31,81.4
2019-03-25T14:00:00Z,14.9,140.9,34.5,106.3,0.00,98.5
2019-03-25T15:00:00Z,14.8,63.6,11.8,51.8,0.00,67.1
2019-03-25T16:00:00Z,13.8,0.0,0.0,0.0,0.00,21.5
2019-03-25T17:00:00Z,12.2,0.0,0.0,0.0,0.00,22.3
2019-03-25T18:00:00Z,12.6,0.0,0.0,0.0,0.00,36.0
2019-03-25T19:00:00Z,12.1,0.0,0.0,0.0,0.00,2.9
2019-03-25T20:00:00Z,11.4,0.0,0.0,0.0,0.00,51.7
2019-03-25T21:00:00Z,11.4,0.0,0.0,0.0,0.00,70.1
2019-03-25T22:00:00Z,10.8,0.0,0.0,0.0,0.00,31.8
2019-03-25T23:00:00Z,11.0,0.0,0.0,0.0,0.00,73.7
2019-03-26T00:00:00Z,10.6,0.0,0.0,0.0,0.00,53.8
2019-03-26T01:00:00Z,11.3,0.0,0.0,0.0,0.00,89.6
2019-03-26T02:00:00Z,11.3,0.0,0.0,0.0,0.00,65.2
2019-03-26T03:00:00Z,11.2,0.0,0.0,0.0,0.00,54.7
2019-03-26T04:00:00Z,11.5,20.2,3.1,17.1,0.00,81.7
2019-03-26T05:00:00Z,12.6,140.0,54.8,85.3,0.00,69.9
2019-03-26T06:00:00Z,14.6,332.8,176.9,156.0,0.00,47.1
2019-03-26T07:00:00Z,16.5,514.2,310.1,204.1,0.07,61.3
2019-03-26T08:00:00Z,17.6,614.2,393.1,221.2,0.00,59.8
2019-03-26T09:00:00Z,18.4,679.5,412.9,266.6,0.00,51.1
2019-03-26T10:00:00Z,17.3,600.4,290.9,309.5,0.00,98.5
2019-03-26T11:00:00Z,16.3,421.4,111.1,310.2,0.00,97.9
2019-03-26T12:00:00Z,15.6,365.8,84.1,281.6,0.09,98.7
2019-03-26T13:00:00Z,17.2,334.2,114.2,220.0,0.00,81.7
2019-03-26T14:00:00Z,17.2,241.5,100.2,141.3,0.00,45.1
2019-03-26T15:00:00Z,16.5,105.8,39.5,66.2,0.00,19.3
2019-03-26T16:00:00Z,14.1,0.0,0.0,0.0,0.00,3.5
2019-03-26T17:00:00Z,12.7,0.0,0.0,0.0,0.00,5.8
2019-03-26T18:00:00Z,12.2,0.0,0.0,0.0,0.00,24.0
2019-03-26T19:00:00Z,12.9,0.0,0.0,0.0,0.00,42.9
2019-03-26T20:00:00Z,12.3,0.0,0.0,0.0,0.00,19.4
2019-03-26T21:00:00Z,11.5,0.0,0.0,0.0,0.00,22.4
2019-03-26T22:00:00Z,11.4,0.0,0.0,0.0,0.00,41.5
2019-03-26T23:00:00Z,11.7,0.0,0.0,0.0,0.00,44.2
2019-03-27T00:00:00Z,12.1,0.0,0.0,0.0,0.00,61.4
2019-03-27T01:00:00Z,12.9,0.0,0.0,0.0,0.00,70.1
2019-03-27T02:00:00Z,12.9,0.0,0.0,0.0,0.00,73.8
2019-03-27T03:00:00Z,12.5,0.0,0.0,0.0,0.00,71.6
2019-03-27T04:00:00Z,12.8,26.3,4.0,22.3,0.06,68.8
2019-03-27T05:00:00Z,14.4,178.8,74.4,104.4,0.00,56.1
2019-03-27T06:00:00Z,16.7,352.4,202.7,149.6,0.00,49.6
2019-03-27T07:00:00Z,18.0,501.6,324.9,176.7,0.12,35.4
2019-03-27T08:00:00Z,19.0,624.4,428.8,195.6,0.08,36.0
2019-03-27T09:00:00Z,19.2,696.7,476.1,220.6,0.10,48.5
2019-03-27T10:00:00Z,19.8,717.5,485.1,232.4,0.00,39.6
2019-03-27T11:00:00Z,19.6,686.8,467.1,219.7,0.00,36.0
2019-03-27T12:00:00Z,19.1,607.4,414.2,193.2,0.05,34.7
2019-03-27T13:00:00Z,18.0,456.4,293.3,163.1,1.03,40.6
2019-03-27T14:00:00Z,17.8,253.9,137.6,116.2,0.09,30.2
2019-03-27T15:00:00Z,16.9,92.9,35.4,57.5,0.34,32.0
2019-03-27T16:00:00Z,15.2,0.0,0.0,0.0,0.35,17.1
2019-03-27T17:00:00Z,14.2,0.0,0.0,0.0,0.14,30.7
2019-03-27T18:00:00Z,13.2,0.0,0.0,0.0,0.00,21.8
2019-03-27T19:00:00Z,13.6,0.0,0.0,0.0,0.10,43.9
2019-03-27T20:00:00Z,13.5,0.0,0.0,0.0,0.06,34.9
2019-03-27T21:00:00Z,13.4,0.0,0.0,0.0,0.14,36.4
2019-03-27T22:00:00Z,13.0,0.0,0.0,0.0,0.13,36.2
2019-03-27T23:00:00Z,12.9,0.0,0.0,0.0,0.09,30.5
2019-03-28T00:00:00Z,12.1,0.0,0.0,0.0,0.00,21.8
2019-03-28T01:00:00Z,12.4,0.0,0.0,0.0,0.21,66.2
2019-03-28T02:00:00Z,12.5,0.0,0.0,0.0,0.25,71.8
2019-03-28T03:00:00Z,12.4,0.0,0.0,0.0,0.21,77.3
2019-03-28T04:00:00Z,13.1,25.1,4.6,20.5,0.16,75.1
2019-03-28T05:00:00Z,14.3,158.2,68.4,89.9,0.20,72.0
2019-03-28T06:00:00Z,15.7,339.0,196.4,142.6,0.19,59.3
2019-03-28T07:00:00Z,17.7,513.0,320.9,192.2,0.38,56.1
2019-03-28T08:00:00Z,18.8,639.9,413.5,226.4,0.35,61.5
2019-03-28T09:00:00Z,19.4,688.8,452.3,236.6,0.26,64.6
2019-03-28T10:00:00Z,19.6,743.8,519.6,224.2,0.13,44.9
2019-03-28T11:00:00Z,19.8,771.5,570.9,200.6,0.00,46.5
2019-03-28T12:00:00Z,19.5,641.8,424.2,217.6,0.00,56.9
2019-03-28T13:00:00Z,18.6,465.6,248.8,216.9,0.00,55.8
2019-03-28T14:00:00Z,17.9,287.8,130.2,157.6,0.00,62.3
2019-03-28T15:00:00Z,16.8,95.2,23.9,71.3,0.00,79.0
2019-03-28T16:00:00Z,15.3,0.0,0.0,0.0,0.00,58.7
2019-03-28T17:00:00Z,14.4,0.0,0.0,0.0,0.00,87.1
2019-03-28T18:00:00Z,14.4,0.0,0.0,0.0,0.06,100.0
2019-03-28T19:00:00Z,14.3,0.0,0.0,0.0,0.00,51.4
2019-03-28T20:00:00Z,13.4,0.0,0.0,0.0,0.00,71.5
2019-03-28T21:00:00Z,13.1,0.0,0.0,0.0,0.00,99.8
2019-03-28T22:00:00Z,13.3,0.0,0.0,0.0,0.00,100.0
2019-03-28T23:00:00Z,13.5,0.0,0.0,0.0,0.00,100.0
2019-03-29T00:00:00Z,13.5,0.0,0.0,0.0,0.50,100.0
2019-03-29T01:00:00Z,14.0,0.0,0.0,0.0,0.52,99.6
2019-03-29T02:00:00Z,13.4,0.0,0.0,0.0,0.17,99.8
2019-03-29T03:00:00Z,13.2,0.0,0.0,0.0,0.05,98.7
2019-03-29T04:00:00Z,14.2,19.6,2.2,17.4,0.00,95.0
2019-03-29T05:00:00Z,15.5,106.8,18.6,88.2,0.00,98.6
2019-03-29T06:00:00Z,16.8,136.7,28.0,108.7,0.07,85.3
